iteration 0, 57.129145084207416
iteration 1, 86.06877437705363
iteration 2, 33.59248256521469
iteration 3, 72.26027480344948
iteration 4, 87.19417561588281
iteration 5, 22.011066014942156
iteration 6, 25.841634701837478
iteration 7, 35.53885430659445
iteration 8, 70.82313352852655
iteration 9, 30.54935043600702
iteration 10, 22.72498166576483
iteration 11, 43.25223861005451
iteration 12, 59.27706089698905
iteration 13, 28.07021671623192
iteration 14, 53.0394053835404
iteration 15, 23.206201308097963
iteration 16, 84.04409870265762
iteration 17, 25.205572990074483
iteration 18, 89.78602399967163
iteration 19, 98.77509960287266
iteration 20, 45.30152113094507
iteration 21, 26.160590278533437
iteration 22, 33.41089592038036
iteration 23, 65.52345049730141
iteration 24, 63.95850688006152
iteration 25, 50.16313410532209
iteration 26, 86.45650571561957
iteration 27, 55.490864534712415
iteration 28, 48.09641477463174
iteration 29, 101.50096053325501
iteration 30, 21.401510659541444
iteration 31, 49.53078751379818
iteration 32, 73.13485251507187
iteration 33, 40.39308609521371
iteration 34, 63.950079205982426
iteration 35, 75.71084362605747
iteration 36, 64.15315777884737
iteration 37, 28.53205495032626
iteration 38, 28.709786433187205
iteration 39, 25.64022932682712
iteration 40, 29.25220216201442
iteration 41, 68.29893043326219
iteration 42, 76.61937603964769
iteration 43, 80.39660673819397
iteration 44, 37.93190480213918
iteration 45, 34.16575716728313
iteration 46, 78.6138083984334
iteration 47, 44.47270173296056
iteration 48, 27.21025022001888
iteration 49, 65.15806277176075
iteration 50, 33.21876053747926
iteration 51, 56.685447643086405
iteration 52, 37.1820611823382
iteration 53, 34.61579638973973
iteration 54, 42.949314506468724
iteration 55, 39.80310224982815
iteration 56, 24.410338208665227
iteration 57, 31.701458617827516
iteration 58, 41.562718603717286
iteration 59, 50.15417633476206
iteration 60, 99.92636045635659
iteration 61, 34.60427740084667
iteration 62, 29.334347852082654
iteration 63, 37.39797824037684
iteration 64, 43.26127280315672
iteration 65, 46.63367649420434
iteration 66, 43.83287171179621
iteration 67, 89.19954177948395
iteration 68, 79.55070626943116
iteration 69, 34.1047279126556
iteration 70, 31.624659650884638
iteration 71, 26.116071172146494
iteration 72, 38.140690646092146
iteration 73, 54.5469231330238
iteration 74, 78.47985313411638
iteration 75, 22.331710852289177
iteration 76, 62.284410809447124
iteration 77, 40.719143091481094
iteration 78, 45.629445686212854
iteration 79, 101.58384739534874
iteration 80, 75.71664106913403
iteration 81, 59.326823926378204
iteration 82, 71.19576700171893
iteration 83, 81.25171845242527
iteration 84, 82.66098661776022
iteration 85, 25.323851627096527
iteration 86, 35.45150265373052
iteration 87, 24.505625166385094
iteration 88, 55.59325365154787
iteration 89, 37.11246669578334
iteration 90, 80.50962684031013
iteration 91, 32.969254812385245
iteration 92, 33.05835165729509
iteration 93, 36.90982376238436
iteration 94, 60.81578949866154
iteration 95, 26.755054508915894
iteration 96, 24.742996749725197
iteration 97, 30.576399244985243
iteration 98, 28.968925272447503
iteration 99, 36.69917972723155
iteration 100, 31.792418766654386
iteration 101, 41.580409334258206
iteration 102, 33.79377604709541
iteration 103, 35.06006067735029
iteration 104, 56.86313829205538
iteration 105, 22.452439238284335
iteration 106, 28.407594079406255
iteration 107, 91.31430801204061
iteration 108, 33.362713624317756
iteration 109, 22.12675726241931
iteration 110, 37.815559856145384
iteration 111, 66.21933369460118
iteration 112, 31.21990750130743
iteration 113, 24.02600165026592
iteration 114, 95.77859094171907
iteration 115, 84.62519253387445
iteration 116, 49.41909332846948
iteration 117, 58.7455496816468
iteration 118, 63.278022001830806
iteration 119, 37.06188740748058
iteration 120, 48.261784571458264
iteration 121, 75.65906948159903
iteration 122, 58.922111375759904
iteration 123, 24.05326202815542
iteration 124, 100.42526913460662
iteration 125, 27.011246569586216
iteration 126, 71.64759070583571
iteration 127, 28.511728873274205
iteration 128, 87.56105042949356
iteration 129, 29.870257124715568
iteration 130, 24.58057970377735
iteration 131, 24.308548269452622
iteration 132, 55.67375750594277
iteration 133, 62.31965192563341
iteration 134, 65.5311788188924
iteration 135, 37.837782563547925
iteration 136, 22.523014021413402
iteration 137, 52.047263094714815
iteration 138, 33.37247357191908
iteration 139, 78.4411999856322
iteration 140, 102.13757822070299
iteration 141, 30.601168399079665
iteration 142, 32.17784201738587
iteration 143, 95.97761447779789
iteration 144, 102.27880301294834
iteration 145, 39.35280013302143
iteration 146, 66.44688084880632
iteration 147, 27.800227019256607
iteration 148, 72.82112907821823
iteration 149, 97.70692172030722
iteration 150, 40.59505721691923
iteration 151, 48.6553198353088
iteration 152, 27.449528165244278
iteration 153, 29.857607144639353
iteration 154, 35.10726011867331
iteration 155, 35.8047399035042
iteration 156, 36.24212910276873
iteration 157, 63.90170128425162
iteration 158, 39.76312754144011
iteration 159, 57.866322807437385
iteration 160, 40.92849364224003
iteration 161, 76.08464023998161
iteration 162, 40.01859621165609
iteration 163, 65.68821629556214
iteration 164, 46.74810341645008
iteration 165, 25.253783205408403
iteration 166, 88.66604030410058
iteration 167, 31.00062808757499
iteration 168, 34.82883161320804
iteration 169, 37.36489772958536
iteration 170, 51.122898173853315
iteration 171, 34.22796375370983
iteration 172, 22.186766628415526
iteration 173, 24.387695896899164
iteration 174, 29.749651562509975
iteration 175, 29.35147242443174
iteration 176, 40.352177826522436
iteration 177, 23.251883263756202
iteration 178, 95.17295684436219
iteration 179, 24.97313384420919
iteration 180, 40.13369563010126
iteration 181, 86.92749527063377
iteration 182, 27.327025546682105
iteration 183, 25.854044910661
iteration 184, 70.24245008228144
iteration 185, 60.741229960649534
